98962, -0.67, -0.26, -9.91, 0.99, -0.50, -0.31, 0.99, -0.01
99039, -0.67, -0.12, -9.91, 0.99, -0.49, -0.32, 0.97, -0.01
99116, -0.61, -0.16, -9.91, 0.97, -0.48, -0.33, 0.96, -0.01
99193, -0.75, -0.21, -9.87, 0.99, -0.46, -0.31, 0.95, -0.02
99270, -0.60, -0.41, -9.92, 1.10, -0.28, -0.16, 0.99, -0.03
99348, -0.35, -0.17, -9.92, 1.09, -0.16, -0.06, 1.02, -0.04
99424, -0.43, -0.15, -9.92, 1.06, -0.15, -0.03, 1.03, -0.04
99501, -0.27, -0.32, -9.94, 1.04, -0.14, -0.02, 1.03, -0.04
99578, -0.73, -0.26, -9.83, 1.02, -0.26, -0.06, 1.03, -0.04
99655, -0.56, 0.02, -9.84, 0.99, -0.35, -0.13, 1.01, -0.04
99731, -0.74, -0.49, -9.93, 0.83, -0.62, -0.36, 0.94, -0.03
99808, -0.84, -0.15, -9.90, 0.78, -0.81, -0.56, 0.86, -0.02
99885, -0.58, -0.17, -9.86, 0.89, -0.67, -0.53, 0.85, -0.02
99961, 0.10, 0.42, -9.94, 0.70, -0.63, -0.67, 0.77, -0.01
100038, -0.01, 0.25, -9.88, 0.67, -0.55, -0.76, 0.70, -0.01
100115, 0.17, -0.10, -9.95, 0.64, -0.41, -0.78, 0.64, -0.01
100193, 1.27, 0.02, -9.61, 0.78, 0.17, -0.54, 0.65, -0.02
100269, -0.25, -0.22, -9.79, 0.75, 0.26, -0.38, 0.66, -0.03
100345, -0.16, 0.19, -9.90, 0.56, 0.10, -0.45, 0.61, -0.03
100422, -0.20, -0.00, -9.99, 0.65, 0.13, -0.36, 0.60, -0.04
100500, -0.09, 0.05, -9.96, 0.61, 0.14, -0.32, 0.59, -0.04
100576, 0.24, -0.49, -9.73, 0.57, 0.17, -0.29, 0.57, -0.04
100654, -0.25, -0.19, -9.91, 0.53, 0.08, -0.31, 0.54, -0.04
100730, 0.55, 0.33, -9.94, 0.49, 0.15, -0.31, 0.51, -0.04
100807, 0.46, -0.20, -9.92, 0.46, 0.20, -0.31, 0.48, -0.03
100883, 0.23, -0.11, -9.89, 0.49, 0.25, -0.25, 0.46, -0.04
100960, -0.17, -0.25, -9.92, 0.38, 0.10, -0.31, 0.42, -0.03
101037, -0.74, -0.35, -9.88, 0.35, -0.12, -0.38, 0.38, -0.03
101114, -0.56, 0.40, -9.91, 0.32, -0.24, -0.45, 0.34, -0.03
101190, -0.03, 0.41, -9.96, 0.28, -0.22, -0.48, 0.30, -0.03
101268, 0.16, 0.14, -9.92, 0.25, -0.15, -0.50, 0.25, -0.02
101345, 0.32, 0.03, -9.91, 0.21, -0.06, -0.51, 0.21, -0.02
101421, 0.03, -0.61, -9.85, 0.17, -0.05, -0.52, 0.17, -0.02
101498, 0.14, -0.27, -9.92, 0.13, -0.01, -0.52, 0.13, -0.02
101575, 2.04, 0.14, -9.97, 0.10, 0.41, -0.45, 0.09, -0.02
101652, 3.97, -0.15, -9.92, 0.08, 1.15, -0.28, 0.07, -0.02
101729, 1.42, -0.28, -9.76, 0.08, 1.24, -0.15, 0.06, -0.03
101806, -0.24, 0.08, -9.97, 0.08, 0.98, -0.06, 0.06, -0.03
101883, 0.11, 0.03, -9.90, 0.08, 0.84, 0.02, 0.06, -0.03
101960, -0.15, 0.04, -9.90, 0.08, 0.66, 0.07, 0.07, -0.03
102037, 0.08, 0.04, -9.89, 0.08, 0.55, 0.11, 0.08, -0.03
102113, -0.13, 0.07, -9.91, 0.08, 0.41, 0.13, 0.08, -0.03
102191, 0.04, 0.02, -9.90, 0.08, 0.32, 0.13, 0.09, -0.03
102268, -0.07, 0.05, -9.91, 0.08, 0.22, 0.13, 0.09, -0.03
102345, -0.01, 0.03, -9.90, 0.08, 0.15, 0.11, 0.09, -0.03
102422, -0.05, 0.05, -9.92, 0.08, 0.09, 0.09, 0.09, -0.03
102499, -0.01, 0.03, -9.90, 0.08, 0.05, 0.07, 0.09, -0.03
102576, -0.01, 0.03, -9.90, 0.08, 0.02, 0.06, 0.09, -0.02
102653, -0.07, 0.04, -9.91, 0.08, -0.01, 0.04, 0.09, -0.02
102731, -0.01, 0.02, -9.91, 0.08, -0.02, 0.02, 0.09, -0.02
102808, -0.09, 0.04, -9.90, 0.08, -0.04, 0.01, 0.09, -0.02
102884, -0.00, 0.00, -9.90, 0.08, -0.04, -0.00, 0.08, -0.02
102961, -0.05, -0.00, -9.91, 0.08, -0.04, -0.01, 0.08, -0.02
103038, 0.01, 0.03, -9.89, 0.08, -0.03, -0.01, 0.08, -0.02
103116, -0.00, 0.03, -9.89, 0.08, -0.02, -0.01, 0.08, -0.02
103192, 0.52, -0.29, -9.90, 0.08, 0.10, 0.01, 0.08, -0.02
103270, 0.46, -0.14, -9.92, 0.09, 0.19, 0.04, 0.08, -0.02
103346, 0.45, -0.08, -9.93, 0.10, 0.26, 0.07, 0.09, -0.02
103424, 0.44, -0.08, -9.92, 0.11, 0.31, 0.11, 0.10, -0.02
103501, 0.28, 0.16, -9.91, 0.13, 0.32, 0.15, 0.12, -0.02
103578, 0.42, -0.34, -9.92, 0.14, 0.36, 0.20, 0.13, -0.03
103655, 0.55, -0.12, -9.90, 0.18, 0.44, 0.27, 0.16, -0.03
103732, 1.00, -0.33, -9.91, 0.19, 0.56, 0.33, 0.18, -0.03
103809, 1.28, 0.41, -9.96, 0.23, 0.73, 0.42, 0.22, -0.03
103886, 0.72, 0.15, -9.91, 0.27, 0.75, 0.50, 0.26, -0.03
103964, 0.49, 0.29, -9.91, 0.31, 0.72, 0.57, 0.30, -0.03
104041, 0.98, 0.15, -9.98, 0.36, 0.79, 0.65, 0.35, -0.03
104119, 0.26, 0.18, -9.93, 0.41, 0.70, 0.71, 0.40, -0.03
104196, 0.00, -0.27, -9.91, 0.48, 0.58, 0.76, 0.46, -0.04
104273, 0.72, -0.65, -9.96, 0.52, 0.61, 0.82, 0.52, -0.04
104350, 1.64, -0.07, -10.04, 0.59, 0.83, 0.90, 0.59, -0.04
104427, 0.15, 0.71, -11.69, 0.54, 0.56, 0.82, 0.62, -0.03
104504, 0.47, 0.19, -8.56, 0.59, 0.44, 0.76, 0.65, -0.02
104582, -2.78, -1.33, -8.45, 0.67, -0.25, 0.66, 0.69, -0.02
104659, -3.94, -0.63, -9.86, 0.72, -1.01, 0.50, 0.73, -0.02
104736, -2.35, 0.43, -10.21, 0.77, -1.27, 0.38, 0.77, -0.02
104814, -0.37, -0.23, -9.62, 0.83, -1.04, 0.34, 0.81, -0.02
104891, -2.31, 0.77, -10.91, 0.91, -1.20, 0.30, 0.86, -0.02
104969, -3.36, -0.26, -9.41, 0.97, -1.52, 0.24, 0.92, -0.03
105046, -3.29, 0.52, -8.13, 1.02, -1.76, 0.16, 0.96, -0.04
105123, -5.00, -0.93, -8.95, 1.04, -2.31, -0.00, 1.00, -0.04
105200, -3.54, -0.31, -9.22, 1.05, -2.47, -0.16, 1.02, -0.04
105277, -3.10, -0.26, -9.99, 1.06, -2.50, -0.31, 1.02, -0.05
105355, -1.58, 0.30, -9.89, 1.07, -2.21, -0.40, 1.02, -0.05
105432, -1.14, -0.12, -9.77, 1.06, -1.89, -0.46, 1.02, -0.06
105508, -0.95, 0.43, -9.88, 1.06, -1.58, -0.49, 1.01, -0.06
105586, -1.43, 0.11, -10.09, 1.08, -1.40, -0.49, 1.01, -0.07
105662, -1.06, -0.06, -9.65, 1.07, -1.20, -0.48, 1.01, -0.08
105739, -0.83, 0.08, -9.78, 1.06, -0.99, -0.45, 1.00, -0.08
105816, -1.03, -0.06, -9.88, 1.07, -0.85, -0.41, 1.01, -0.09
105894, -1.06, -0.19, -9.88, 1.08, -0.74, -0.36, 1.01, -0.10
105970, -0.88, 0.32, -9.89, 1.09, -0.61, -0.30, 1.02, -0.10
106048, -1.04, -0.29, -9.88, 1.08, -0.58, -0.26, 1.03, -0.11
106125, -0.61, -0.07, -9.86, 1.10, -0.45, -0.21, 1.04, -0.12
106201, -0.55, -0.32, -9.93, 1.06, -0.40, -0.20, 1.04, -0.12
106279, -0.15, -0.27, -9.93, 1.08, -0.26, -0.16, 1.04, -0.12
106355, -0.55, -0.19, -9.86, 1.08, -0.24, -0.14, 1.05, -0.13
106432, -0.22, -0.34, -9.95, 1.05, -0.19, -0.13, 1.04, -0.13
106509, -0.06, -0.11, -9.90, 1.05, -0.11, -0.12, 1.04, -0.13
106586, -0.20, -0.33, -9.88, 1.04, -0.09, -0.11, 1.03, -0.13
106664, -0.28, -0.38, -9.92, 1.05, -0.07, -0.10, 1.03, -0.13
106740, -0.28, -0.20, -9.90, 1.03, -0.08, -0.10, 1.03, -0.13
106817, -0.31, -0.26, -9.92, 1.02, -0.10, -0.11, 1.02, -0.13
106894, -0.17, -0.34, -9.91, 1.02, -0.08, -0.10, 1.01, -0.13
106971, -0.32, -0.16, -9.90, 1.01, -0.09, -0.10, 1.01, -0.13
107049, -0.27, 0.28, -9.89, 1.03, -0.07, -0.08, 1.01, -0.13
107125, -0.52, -0.88, -9.90, 1.02, -0.11, -0.08, 1.01, -0.14
107202, -0.21, -0.12, -9.95, 1.02, -0.09, -0.07, 1.01, -0.14
107279, -0.11, 0.36, -9.86, 1.02, -0.04, -0.05, 1.01, -0.14
107356, -0.52, -0.25, -9.89, 1.09, -0.00, 0.03, 1.04, -0.14
107433, -0.09, 0.24, -9.93, 1.07, 0.05, 0.07, 1.05, -0.15
107510, -0.13, 0.11, -9.90, 1.06, 0.04, 0.08, 1.06, -0.15
107587, -0.07, 0.19, -9.91, 1.04, 0.02, 0.05, 1.05, -0.14
107664, -0.20, -0.36, -9.87, 1.02, -0.05, 0.00, 1.04, -0.14
107741, -0.12, 0.23, -9.88, 1.00, -0.09, -0.05, 1.03, -0.14
107818, 0.29, -0.05, -9.95, 0.99, -0.03, -0.08, 1.01, -0.14
107895, 0.13, -0.16, -9.92, 0.97, -0.01, -0.12, 0.99, -0.13
107972, 0.03, -0.11, -9.92, 0.96, -0.01, -0.14, 0.97, -0.13
108048, -0.08, -0.16, -9.90, 0.82, -0.16, -0.30, 0.91, -0.12
108125, -0.32, -0.14, -9.89, 0.80, -0.27, -0.41, 0.86, -0.12
108203, -0.26, -0.20, -9.88, 0.80, -0.27, -0.45, 0.82, -0.11
108281, -0.04, -0.01, -9.91, 0.90, -0.06, -0.33, 0.83, -0.12
108358, -0.05, 0.01, -9.90, 0.89, 0.07, -0.23, 0.83, -0.13
108434, -0.04, -0.05, -9.90, 0.89, 0.16, -0.14, 0.84, -0.13
108510, -0.14, -0.14, -9.90, 0.72, -0.00, -0.26, 0.79, -0.13
108587, -0.04, -0.05, -9.89, 0.69, -0.08, -0.35, 0.74, -0.12
108664, 0.04, -0.06, -9.92, 0.68, -0.07, -0.38, 0.70, -0.12
108741, 0.00, -0.06, -9.91, 0.66, -0.04, -0.39, 0.67, -0.12
108818, -0.17, -0.29, -9.89, 0.67, -0.01, -0.36, 0.65, -0.12
108896, -0.39, -0.11, -9.88, 0.82, 0.17, -0.15, 0.69, -0.13
108973, -0.36, -0.30, -9.96, 0.81, 0.24, -0.01, 0.73, -0.14
109050, 0.24, 0.12, -9.72, 0.78, 0.33, 0.08, 0.75, -0.15
109127, -0.41, -0.01, -10.16, 0.78, 0.24, 0.12, 0.76, -0.15
109204, -0.83, 0.25, -9.89, 0.76, 0.04, 0.09, 0.77, -0.15
109280, 0.50, -0.29, -9.93, 0.74, 0.12, 0.07, 0.76, -0.14
109357, 2.41, 0.16, -9.99, 0.72, 0.55, 0.10, 0.75, -0.14
109434, 1.55, 0.32, -9.79, 0.72, 0.73, 0.14, 0.75, -0.14
109512, -0.26, 0.06, -9.92, 0.72, 0.51, 0.13, 0.74, -0.14
109589, 0.23, 0.01, -9.93, 0.72, 0.44, 0.13, 0.74, -0.13
109665, -0.14, 0.07, -9.92, 0.72, 0.31, 0.11, 0.74, -0.13
109741, 0.07, -0.00, -9.88, 0.58, 0.08, -0.06, 0.69, -0.12
109819, -0.01, 0.12, -9.91, 0.58, -0.03, -0.17, 0.64, -0.11
109896, -0.04, -0.03, -9.92, 0.58, -0.07, -0.22, 0.61, -0.11
109972, 0.02, 0.11, -9.91, 0.58, -0.06, -0.25, 0.59, -0.11
110050, -0.06, 0.02, -9.91, 0.71, 0.14, -0.08, 0.62, -0.12
110127, 0.02, 0.01, -9.91, 0.72, 0.26, 0.04, 0.65, -0.12
110203, -0.05, 0.03, -9.90, 0.58, 0.13, -0.03, 0.63, -0.12
110282, -0.01, 0.04, -9.90, 0.72, 0.24, 0.09, 0.66, -0.13
110358, -0.03, 0.05, -9.91, 0.71, 0.26, 0.15, 0.68, -0.13
110435, -0.01, 0.03, -9.91, 0.71, 0.25, 0.19, 0.70, -0.13
110511, -0.03, 0.05, -9.90, 0.58, 0.06, 0.05, 0.67, -0.12
110590, -0.02, 0.02, -9.91, 0.72, 0.12, 0.11, 0.69, -0.12
110666, -0.01, 0.04, -9.90, 0.71, 0.14, 0.14, 0.70, -0.13
110744, -0.02, 0.03, -9.90, 0.72, 0.14, 0.15, 0.72, -0.13
110821, -0.01, 0.05, -9.90, 0.71, 0.12, 0.15, 0.72, -0.12
110897, -0.03, 0.03, -9.92, 0.72, 0.09, 0.14, 0.73, -0.12
110975, 0.01, 0.04, -9.91, 0.72, 0.08, 0.12, 0.73, -0.12
111051, 0.00, 0.05, -9.90, 0.71, 0.05, 0.10, 0.73, -0.12
111129, 0.01, 0.01, -9.93, 0.72, 0.04, 0.08, 0.73, -0.12
111206, 0.01, 0.04, -9.93, 0.72, 0.04, 0.07, 0.73, -0.12
111282, -0.09, -0.12, -9.86, 0.58, -0.15, -0.11, 0.68, -0.11
111359, -5.40, -0.99, -9.94, 0.71, -1.14, -0.23, 0.69, -0.11
111436, -14.54, -0.06, -9.80, 0.63, -3.83, -0.76, 0.65, -0.11
111512, -20.60, -5.65, -9.76, 0.47, -7.28, -1.69, 0.55, -0.10
111588, 13.55, 2.48, -10.46, 0.28, -3.20, -1.79, 0.37, -0.09
111664, 15.62, -2.62, -10.20, 0.20, 0.57, -1.50, 0.22, -0.09
111741, 7.64, 0.97, -10.02, 0.14, 2.04, -1.20, 0.12, -0.09
111818, 2.91, -0.14, -9.96, 0.12, 2.32, -0.91, 0.06, -0.09
111895, 1.37, -0.60, -9.93, 0.11, 2.27, -0.62, 0.03, -0.10
111971, -0.26, 0.21, -9.93, 0.11, 1.92, -0.38, 0.03, -0.11
112049, 0.01, 0.02, -9.90, 0.11, 1.67, -0.16, 0.04, -0.12
112125, -0.07, 0.01, -9.93, 0.11, 1.43, 0.01, 0.06, -0.13
112202, 0.05, 0.01, -9.93, 0.11, 1.22, 0.14, 0.07, -0.13
112280, -0.05, -0.04, -9.90, 0.11, 1.01, 0.22, 0.09, -0.13
112357, -0.04, -0.00, -9.91, 0.11, 0.82, 0.27, 0.11, -0.13
112433, -0.02, 0.01, -9.92, 0.11, 0.64, 0.29, 0.12, -0.13
112510, -0.06, -0.00, -9.89, 0.11, 0.48, 0.28, 0.13, -0.13
112587, -0.04, 0.01, -9.90, 0.11, 0.34, 0.25, 0.14, -0.12
112665, -0.03, 0.01, -9.91, 0.11, 0.23, 0.22, 0.14, -0.12
112742, -0.04, 0.01, -9.90, 0.11, 0.14, 0.18, 0.14, -0.12
112819, -0.04, 0.01, -9.91, 0.11, 0.08, 0.14, 0.14, -0.11
112897, -0.00, 0.01, -9.90, 0.11, 0.04, 0.10, 0.13, -0.11
112973, -0.05, 0.00, -9.90, 0.11, 0.00, 0.07, 0.13, -0.11
113051, -0.03, 0.01, -9.91, 0.11, -0.01, 0.04, 0.12, -0.11
113128, -0.04, 0.01, -9.91, 0.11, -0.02, 0.02, 0.12, -0.10
113204, -0.02, 0.01, -9.91, 0.11, -0.02, 0.01, 0.12, -0.10
113282, -0.02, 0.01, -9.90, 0.10, -0.01, -0.01, 0.11, -0.10
113359, -0.08, -0.00, -9.90, 0.11, -0.01, -0.01, 0.11, -0.10
113435, -0.09, -0.00, -9.92, 0.10, -0.01, -0.02, 0.11, -0.10
113513, -0.04, -0.03, -9.91, 0.11, 0.00, -0.01, 0.11, -0.10
113589, -0.09, -0.01, -9.89, 0.11, 0.01, -0.01, 0.11, -0.10
113667, 0.54, 0.17, -9.92, 0.11, 0.14, 0.02, 0.11, -0.10
113744, 0.38, 0.26, -9.91, 0.12, 0.22, 0.05, 0.11, -0.10
113820, 0.30, 0.14, -9.92, 0.12, 0.26, 0.07, 0.12, -0.10
113898, 0.39, 0.12, -9.92, 0.13, 0.31, 0.10, 0.12, -0.10
113975, 0.22, 0.01, -9.91, 0.14, 0.32, 0.14, 0.14, -0.10
114052, 0.22, -0.01, -9.92, 0.18, 0.35, 0.20, 0.16, -0.11
114129, -0.03, -0.07, -9.91, 0.19, 0.32, 0.24, 0.18, -0.11
114207, -0.19, -0.15, -9.92, 0.20, 0.24, 0.25, 0.20, -0.11
114283, -0.13, 0.06, -9.90, 0.21, 0.17, 0.25, 0.21, -0.11
114361, 0.25, 0.09, -9.91, 0.22, 0.20, 0.26, 0.23, -0.11
114438, 0.07, -0.06, -9.90, 0.25, 0.20, 0.28, 0.25, -0.11
114515, -0.09, -0.13, -9.89, 0.27, 0.15, 0.28, 0.27, -0.11
114591, -0.05, 0.05, -9.87, 0.29, 0.13, 0.29, 0.29, -0.11
114668, -0.23, -0.07, -9.89, 0.29, 0.05, 0.26, 0.30, -0.10
114746, -0.24, -0.30, -9.90, 0.30, -0.01, 0.24, 0.32, -0.10
114823, -0.36, -0.10, -9.92, 0.32, -0.07, 0.22, 0.33, -0.10
114900, -0.49, -0.07, -9.90, 0.34, -0.15, 0.19, 0.34, -0.10
114977, -0.39, -0.21, -9.90, 0.35, -0.19, 0.16, 0.35, -0.10
115054, -0.24, -0.06, -9.93, 0.36, -0.19, 0.14, 0.36, -0.10
115131, -0.41, 0.04, -9.90, 0.36, -0.23, 0.11, 0.37, -0.10
115209, -0.29, -0.34, -9.91, 0.38, -0.22, 0.09, 0.38, -0.10
115286, -0.15, 0.08, -9.91, 0.38, -0.19, 0.07, 0.38, -0.10
115362, -0.14, 0.14, -9.90, 0.39, -0.16, 0.06, 0.39, -0.10
115440, 0.05, -0.01, -9.91, 0.41, -0.08, 0.07, 0.40, -0.10
115516, 0.06, 0.12, -9.91, 0.42, -0.01, 0.09, 0.41, -0.10
115594, -0.02, 0.08, -9.91, 0.43, 0.02, 0.11, 0.42, -0.10
115671, -0.25, -0.08, -9.91, 0.47, 0.04, 0.16, 0.45, -0.11
115748, -0.28, 0.03, -9.91, 0.49, 0.03, 0.19, 0.47, -0.11
115825, -0.59, -0.14, -9.91, 0.60, 0.06, 0.30, 0.52, -0.12
115902, -0.56, -0.04, -9.89, 0.51, -0.08, 0.25, 0.53, -0.11
115980, -0.03, 0.02, -9.86, 0.61, 0.03, 0.32, 0.57, -0.12
116057, -0.07, 0.02, -9.90, 0.61, 0.04, 0.33, 0.60, -0.12
116134, -0.01, 0.03, -9.91, 0.61, 0.03, 0.31, 0.62, -0.12
116210, -0.07, -0.02, -9.91, 0.46, -0.18, 0.11, 0.58, -0.10
116286, -0.01, 0.04, -9.90, 0.46, -0.28, -0.04, 0.54, -0.09
116363, -0.05, 0.00, -9.88, 0.46, -0.31, -0.14, 0.51, -0.09
116440, -0.04, 0.01, -9.92, 0.46, -0.28, -0.20, 0.48, -0.09
116518, -0.00, -0.05, -9.92, 0.45, -0.22, -0.22, 0.46, -0.09
116595, -0.61, -0.19, -9.86, 0.45, -0.27, -0.24, 0.45, -0.09
116672, -3.50, -0.74, -9.88, 0.47, -0.85, -0.32, 0.44, -0.09
116748, -12.45, -1.75, -9.84, 0.36, -3.21, -0.79, 0.40, -0.08
116824, -7.61, -2.86, -9.79, 0.27, -4.13, -1.24, 0.31, -0.08
116901, 10.84, -1.45, -9.98, 0.20, -1.11, -1.13, 0.21, -0.08
116978, 11.30, 4.23, -9.99, 0.13, 1.40, -0.84, 0.13, -0.08
117055, 1.90, 0.08, -9.96, 0.14, 1.60, -0.63, 0.09, -0.08
117132, -0.52, -0.07, -9.92, 0.15, 1.31, -0.44, 0.08, -0.09
117209, 0.09, -0.88, -9.93, 0.14, 1.19, -0.27, 0.08, -0.10
117286, -0.02, -0.15, -9.97, 0.14, 1.04, -0.12, 0.09, -0.10
117363, 0.07, -0.06, -9.90, 0.14, 0.93, 0.00, 0.10, -0.11
117440, 0.09, 0.25, -9.93, 0.13, 0.82, 0.09, 0.11, -0.11
117517, -0.07, -0.03, -9.94, 0.13, 0.67, 0.14, 0.12, -0.11
117594, 0.03, -0.07, -9.88, 0.14, 0.56, 0.18, 0.13, -0.11
117671, 0.02, 0.03, -9.97, 0.13, 0.45, 0.19, 0.14, -0.11
117748, -0.01, -0.08, -9.88, 0.13, 0.35, 0.19, 0.15, -0.11
117825, -0.45, 0.23, -9.33, 0.12, 0.16, 0.15, 0.15, -0.11
117902, 0.43, -2.29, -10.26, 0.13, 0.20, 0.14, 0.15, -0.10
117979, -0.14, 0.29, -9.67, 0.13, 0.12, 0.12, 0.15, -0.10
118056, -0.12, 0.16, -9.88, 0.14, 0.06, 0.10, 0.15, -0.10
118133, -0.10, 0.24, -9.91, 0.14, 0.03, 0.08, 0.15, -0.10
118209, -0.05, 0.01, -9.91, 0.14, 0.01, 0.06, 0.15, -0.10
118287, -0.03, 0.03, -9.91, 0.14, 0.00, 0.04, 0.15, -0.10
118364, -0.04, 0.02, -9.91, 0.14, -0.01, 0.03, 0.15, -0.10
118441, -0.05, 0.03, -9.90, 0.14, -0.01, 0.02, 0.14, -0.09
118518, -0.05, 0.05, -9.90, 0.14, -0.01, 0.01, 0.14, -0.09
118595, -0.04, 0.02, -9.91, 0.13, -0.01, -0.00, 0.14, -0.09
118671, -0.04, 0.02, -9.91, 0.14, 0.00, -0.00, 0.14, -0.09
118749, -0.04, 0.03, -9.90, 0.13, 0.01, -0.01, 0.14, -0.09
118826, -0.12, 0.03, -9.91, 0.14, 0.00, -0.01, 0.14, -0.09
118903, 0.04, 0.13, -9.90, 0.14, 0.03, -0.00, 0.14, -0.09
118979, 0.05, -0.04, -9.90, 0.14, 0.05, 0.00, 0.14, -0.09
119057, -0.07, 0.04, -9.90, 0.14, 0.05, 0.01, 0.14, -0.09
119134, 0.11, -0.03, -9.91, 0.13, 0.07, 0.01, 0.14, -0.09
119211, -0.15, 0.05, -9.91, 0.14, 0.05, 0.01, 0.14, -0.09
119288, 0.04, -0.02, -9.91, 0.14, 0.06, 0.02, 0.14, -0.09
119365, -0.10, 0.07, -9.90, 0.14, 0.05, 0.02, 0.14, -0.09
119442, -0.09, -0.03, -9.90, 0.14, 0.03, 0.02, 0.14, -0.09
119518, 0.01, 0.09, -9.90, 0.14, 0.04, 0.02, 0.14, -0.09
119596, -0.12, -0.01, -9.91, 0.14, 0.02, 0.02, 0.14, -0.09
119673, -0.00, 0.07, -9.91, 0.14, 0.03, 0.02, 0.14, -0.09
119750, -0.20, -0.01, -9.89, 0.14, 0.00, 0.01, 0.14, -0.09
119826, 0.18, 0.15, -9.90, 0.14, 0.05, 0.02, 0.14, -0.09
